artist,title,start_date,end_date,low_estimate,high_estimate,price,auction_site,year,artwork_type,edition,height_cm,width_cm,currency,low_estimate_USD,high_estimate_USD,price_USD
Pablo Picasso,Toros en Vallauris,2013-04-29T04:00:00,2013-04-29T06:00:00,5000.0,7000.0,9375.0,Phillips,1960.0,Linocut,,63.5,52.7,$,5000.0,7000.0,9375.0
Pablo Picasso,Toros en Vallauris,2013-04-29T04:00:00,2013-04-29T06:00:00,5000.0,7000.0,9375.0,Phillips,1960.0,Linocut,,63.5,52.7,$,5000.0,7000.0,9375.0
Pablo Picasso,Vallauris 1956 exposition,2013-04-29T04:00:00,2013-04-29T06:00:00,4000.0,6000.0,8125.0,Phillips,1956.0,Linocut,200.0,66.0,54.0,$,4000.0,6000.0,8125.0
Pablo Picasso,Vallauris 1956 exposition,2013-04-29T04:00:00,2013-04-29T06:00:00,4000.0,6000.0,8125.0,Phillips,1956.0,Linocut,200.0,66.0,54.0,$,4000.0,6000.0,8125.0
Pablo Picasso,"Deux femmes, avec voyeur, pl. 158 from 347 Series",2013-04-29T04:00:00,2013-04-29T06:00:00,2500.0,3500.0,4375.0,Phillips,1968.0,Etching,,22.2,28.9,$,2500.0,3500.0,4375.0
Pablo Picasso,"Deux femmes, avec voyeur, pl. 158 from 347 Series",2013-04-29T04:00:00,2013-04-29T06:00:00,2500.0,3500.0,4375.0,Phillips,1968.0,Etching,,22.2,28.9,$,2500.0,3500.0,4375.0
Pablo Picasso,"Peintre-buffon peignant sur son modèle, qui se peint les yeux, pl. 58, from 156 Series",2013-04-29T04:00:00,2013-04-29T06:00:00,3000.0,5000.0,3000.0,Phillips,1971.0,Etching,,20.6,15.2,$,3000.0,5000.0,3000.0
Pablo Picasso,"Peintre-buffon peignant sur son modèle, qui se peint les yeux, pl. 58, from 156 Series",2013-04-29T04:00:00,2013-04-29T06:00:00,3000.0,5000.0,3000.0,Phillips,1971.0,Etching,,20.6,15.2,$,3000.0,5000.0,3000.0
Pablo Picasso,"Deux femmes, avec voyeur, pl. 158 from 347 Series",2013-04-29T04:00:00,2013-04-29T06:00:00,2500.0,3500.0,4375.0,Phillips,1968.0,Etching,,22.2,28.9,$,2500.0,3500.0,4375.0
Pablo Picasso,Picador et Taureau,2013-02-27T00:00:00,2013-02-27T02:00:00,20000.0,30000.0,20000.0,Phillips,1959.0,Linocut,,53.5,64.5,£,30259.93,45389.9,30259.93
Pablo Picasso,Faune Musicien no.4,2013-02-27T00:00:00,2013-02-27T02:00:00,8000.0,12000.0,17500.0,Phillips,1948.0,Lithograph,,65.0,52.0,£,12103.97,18155.96,26477.44
Pablo Picasso,Femme au Fauteuil No. 1 (Le Manteau Polonais),2013-02-27T00:00:00,2013-02-27T02:00:00,50000.0,70000.0,55250.0,Phillips,1949.0,Lithograph,,69.0,51.5,£,75649.83,105909.77,83593.07
Pablo Picasso,Toros en Vallauris,2013-04-29T04:00:00,2013-04-29T06:00:00,10000.0,15000.0,17500.0,Phillips,1954.0,Linocut,100.0,73.7,80.0,$,10000.0,15000.0,17500.0
Pablo Picasso,Faune Musicien no.4,2013-02-27T00:00:00,2013-02-27T02:00:00,8000.0,12000.0,17500.0,Phillips,1948.0,Lithograph,,65.0,52.0,£,12103.97,18155.96,26477.44
Pablo Picasso,Toros en Vallauris,2013-04-29T04:00:00,2013-04-29T06:00:00,10000.0,15000.0,17500.0,Phillips,1954.0,Linocut,100.0,73.7,80.0,$,10000.0,15000.0,17500.0
Pablo Picasso,Femme au Fauteuil No. 1 (Le Manteau Polonais),2013-02-27T00:00:00,2013-02-27T02:00:00,50000.0,70000.0,55250.0,Phillips,1949.0,Lithograph,,69.0,51.5,£,75649.83,105909.77,83593.07
Pablo Picasso,Femme au Fauteuil No. 1 (Le Manteau Polonais),2013-02-27T00:00:00,2013-02-27T02:00:00,50000.0,70000.0,55250.0,Phillips,1949.0,Lithograph,,69.0,51.5,£,75649.83,105909.77,83593.07
Pablo Picasso,Picador et Taureau,2013-02-27T00:00:00,2013-02-27T02:00:00,20000.0,30000.0,20000.0,Phillips,1959.0,Linocut,,53.5,64.5,£,30259.93,45389.9,30259.93
Pablo Picasso,Femme regardant par la Fenêtre,2013-02-27T00:00:00,2013-02-27T02:00:00,15000.0,20000.0,21250.0,Phillips,1959.0,Linocut,,53.3,64.2,£,22694.95,30259.93,32151.18
Pablo Picasso,Bacchanale au hibou,2013-02-27T00:00:00,2013-02-27T02:00:00,10000.0,15000.0,11875.0,Phillips,1959.0,Linocut,,53.3,64.4,£,15129.97,22694.95,17966.84
Pablo Picasso,Toros en Vallauris,2013-04-29T04:00:00,2013-04-29T06:00:00,10000.0,15000.0,17500.0,Phillips,1954.0,Linocut,100.0,73.7,80.0,$,10000.0,15000.0,17500.0
Pablo Picasso,Vallauris exposition,2013-02-27T00:00:00,2013-02-27T02:00:00,3000.0,5000.0,7500.0,Phillips,1956.0,Linocut,200.0,65.8,54.0,£,4538.99,7564.98,11347.48
Pablo Picasso,Femme au Fauteuil No. 1 (Le Manteau Polonais),2013-02-27T00:00:00,2013-02-27T02:00:00,50000.0,70000.0,55250.0,Phillips,1949.0,Lithograph,,69.0,51.5,£,75649.83,105909.77,83593.07
